index,Title,Genre,Runtime,Rating
2811,Patients,"Comedy,Drama",110,7.4
2812,Bombshell: The Hedy Lamarr Story,"Biography,Documentary,History,War",88,7.4
2813,Dangal,"Action,Biography,Drama,Sport",161,8.5
2814,The Intouchables,"Biography,Comedy,Drama",112,8.5
2815,Shortwave,"Sci-Fi,Thriller",85,5.8
2816,Tremors: A Cold Day in Hell,"Action,Comedy,Horror,Sci-Fi",98,5.4
2817,Dead End,"Adventure,Horror,Mystery,Thriller",85,6.7
2818,Modern Life Is Rubbish,"Comedy,Music,Romance",105,5.9
2819,3 Idiots,"Comedy,Drama",170,8.4
2820,Like Stars on Earth,"Drama,Family",165,8.4
2821,Amélie,"Comedy,Romance",122,8.3
2822,Mobile Homes,Drama,105,6.1
2823,Game Night,"Comedy,Crime,Mystery,Thriller",100,7.1
2824,Anon,"Sci-Fi,Thriller",100,6.0
2825,Bah Humduck!: A Looney Tunes Christmas,"Animation,Comedy,Family,Musical,Sci-Fi",105,6.5
2826,The Hunt,Drama,115,8.3
2827,A Separation,"Drama,Mystery",123,8.3
2828,Red Sparrow,"Drama,Mystery,Thriller",140,6.6
2829,Lean on Pete,"Adventure,Drama",121,7.3
2830,Fifty Shades of Grey,"Action,Drama,Romance,Thriller",125,4.1
2831,Fifty Shades Freed,"Drama,Romance,Thriller",105,4.4
2832,Naples in Veils,Thriller,113,5.9
2833,Early Man,"Adventure,Animation,Comedy,Family,Fantasy",89,6.2
2834,The Kissing Booth,"Comedy,Romance",105,6.5
2835,Revenge,"Action,Horror,Thriller",108,6.4
2836,Walk with Me,Documentary,94,6.4
2837,An Uncommon Grace,"Drama,Romance",90,6.7
2838,Pumpkin and Mayonnaise,Drama,105,6.1
2839,A Fantastic Woman,Drama,100,7.3
2840,The Bachelors,"Comedy,Drama",99,6.7
2841,Kung Fu Traveler,"Action,Sci-Fi,Thriller",98,6.0
2842,Tehran Taboo,"Animation,Drama",96,6.9
2843,Retribution,"Crime,Drama,Thriller",75,6.6
2844,Kaleidoscope,Thriller,100,5.8
2845,An Honest Liar,"Biography,Comedy,Documentary,History",90,7.5
2846,In the Fade,"Crime,Drama",106,7.1
2847,Minuscule: Valley of the Lost Ants,"Adventure,Animation,Family",89,7.1
2848,Pacific Rim: Uprising,"Action,Adventure,Sci-Fi",111,5.7
2849,Scooby-Doo! Moon Monster Madness,"Adventure,Animation,Comedy,Family,Mystery",80,6.6
2850,Be Here Now,"Biography,Documentary,Drama,Family",100,8.7
2851,Stockholm,"Drama,Romance",90,7.1
2852,Caroline and Jackie,Drama,105,6.7
2853,Burn Out,"Action,Thriller",107,6.1
2854,Lane 1974,"Adventure,Biography,Drama",79,6.3
2855,First Period,Comedy,100,6.4
2856,Balu Mahi,"Adventure,Drama,Romance",150,7.0
2857,Finding Sofia,Comedy,112,5.1
2858,Club Sandwich,Comedy,82,6.5
2859,Swinging Safari,"Comedy,Drama",97,5.8
2860,Shuttle Life,Drama,91,6.7
2861,Gringo,"Action,Comedy,Crime",111,6.0
2862,Thoroughbreds,"Drama,Thriller",92,7.0
2863,Death Wish,"Action,Crime,Drama,Thriller",107,6.4
2864,Beatriz at Dinner,"Comedy,Drama",82,6.1
2865,Transformers: The Last Knight,"Action,Adventure,Sci-Fi",154,5.2
2866,Baywatch,"Action,Comedy,Crime,Drama",116,5.6
2867,Assassin's Creed,"Action,Adventure,Drama,Fantasy,Sci-Fi",115,5.8
2868,Fifty Shades Darker,"Action,Drama,Romance",118,4.6
2869,xXx: Return of Xander Cage,"Action,Adventure,Thriller",107,5.2
2870,The Mummy,"Action,Adventure,Fantasy,Thriller",105,5.5
2871,The 5th Wave,"Action,Adventure,Sci-Fi,Thriller",112,5.2
2872,Jupiter Ascending,"Action,Adventure,Sci-Fi",127,5.3
2873,Resident Evil: The Final Chapter,"Action,Horror,Sci-Fi,Thriller",107,5.6
2874,Underworld: Blood Wars,"Action,Adventure,Fantasy,Horror",91,5.8
2875,Max Steel,"Action,Adventure,Family,Fantasy,Sci-Fi",92,4.6
2876,The Dark Tower,"Action,Adventure,Fantasy,Horror,Sci-Fi",95,5.7
2877,Pixels,"Action,Animation,Comedy,Family,Fantasy",105,5.6
2878,Dumb and Dumber To,"Action,Adventure,Comedy",109,5.6
2879,Transformers: Age of Extinction,"Action,Adventure,Sci-Fi",165,5.7
2880,Geostorm,"Action,Sci-Fi,Thriller",109,5.4
2881,Smurfs: The Lost Village,"Adventure,Animation,Comedy,Family,Fantasy",90,5.9
2882,American Heist,"Action,Crime,Drama,Thriller",94,5.2
2883,Ben-Hur,"Action,Adventure,Drama,History",123,5.7
2884,Sleepless,"Action,Crime,Thriller",105,5.6
2885,Insidious: The Last Key,"Horror,Mystery,Thriller",103,5.7
2886,Fist Fight,"Action,Comedy",91,5.6
2887,Wild Card,"Action,Crime,Drama,Thriller",92,5.6
2888,The Hallow,"Action,Horror",97,5.7
2889,Noah,"Action,Adventure,Drama",138,5.8
2890,Keeping Up with the Joneses,"Action,Comedy",105,5.9
2891,The Emoji Movie,"Adventure,Animation,Comedy,Family,Sci-Fi",86,3.1
2892,Office Christmas Party,Comedy,105,5.8
2893,Ride Along 2,"Action,Comedy",102,5.9
2894,Monster Trucks,"Action,Adventure,Animation,Comedy,Family",104,5.7
2895,The Circle,"Drama,Sci-Fi,Thriller",110,5.3
2896,Kevin Hart: What Now?,"Comedy,Documentary",96,5.8
2897,San Andreas Quake,"Action,Sci-Fi",84,2.0
2898,Seventh Son,"Action,Adventure,Fantasy",102,5.5
2899,Annabelle,"Action,Horror,Mystery,Thriller",99,5.4
2900,Fifty Shades of Black,Comedy,92,3.5
2901,Enter The Warriors Gate,"Action,Adventure,Comedy,Fantasy",108,5.3
2902,Once Upon a Time in Venice,"Action,Comedy,Thriller",94,5.3
2903,Teenage Mutant Ninja Turtles,"Action,Adventure,Comedy,Fantasy,Sci-Fi",101,5.8
2904,Dirty Grandpa,"Action,Comedy",102,5.9
2905,Masterminds,"Action,Comedy,Crime",95,5.8
2906,Rings,"Drama,Horror",102,4.5
2907,Sex Tape,"Action,Comedy,Romance",94,5.1
2908,Tracers,"Action,Crime,Drama,Thriller",94,5.6
2909,47 Metres Down,"Adventure,Drama,Horror,Thriller",89,5.7
2910,Mine,"Action,Thriller,War",106,5.9
2911,Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy,Thriller",106,5.9
2912,The Hangover Part III,"Action,Comedy,Crime",100,5.9
2913,Twilight,"Action,Drama,Fantasy,Romance",122,5.2
2914,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",120,5.2
2915,Collide,"Action,Crime,Thriller",99,5.7
2916,Cult of Chucky,"Horror,Thriller",91,5.2
2917,G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi,Thriller",110,5.8
2918,Survivor,"Action,Crime,Thriller",96,5.6
2919,Dragonheart 3: The Sorcerer's Curse,"Action,Adventure,Fantasy",98,5.2
2920,Vice,"Action,Adventure,Sci-Fi,Thriller",96,4.2
2921,Jigsaw,"Crime,Horror,Mystery,Thriller",92,5.8
2922,The Boy Next Door,"Action,Mystery,Romance,Thriller",91,4.7
2923,USS Indianapolis: Men of Courage,"Action,Drama,History,Thriller,War",128,5.2
2924,Security,"Action,Crime,Thriller",88,5.7
2925,A Good Day to Die Hard,"Action,Crime,Thriller",98,5.3
2926,All Eyez on Me,"Biography,Drama,Music",139,5.8
2927,Aloha,"Action,Comedy,Drama,Romance",105,5.4
2928,Knock Knock,"Action,Crime,Drama,Horror,Mystery",99,4.9
2929,Aftermath,"Drama,Thriller",94,5.7
2930,Point Break,"Action,Crime,Sport,Thriller",114,5.3
2931,Alien Outpost,"Action,Sci-Fi,Thriller",90,4.8
2932,Rough Night,Comedy,101,5.2
2933,The Nut Job 2: Nutty by Nature,"Action,Adventure,Animation,Comedy,Family",91,5.3
2934,Rock Dog,"Action,Adventure,Animation,Comedy,Family",90,5.9
2935,Pompeii,"Action,Adventure,Drama,History,Romance",105,5.5
2936,War on Everyone,"Action,Comedy",98,5.8
2937,Kidnap,"Action,Crime,Drama,Mystery,Thriller",95,5.9
2938,The Cobbler,"Action,Comedy,Drama,Fantasy",99,5.8
2939,The Twilight Saga: Eclipse,"Action,Adventure,Drama,Fantasy,Romance",124,5.0
2940,The Titan,"Sci-Fi,Thriller",97,4.9
2941,Ozzy,"Action,Adventure,Animation,Comedy,Family",90,5.2
2942,Ice Age: Collision Course,"Action,Adventure,Animation,Comedy,Family",94,5.7
2943,The Twilight Saga: Breaking Dawn - Part 1,"Action,Adventure,Drama,Fantasy,Romance",117,4.9
2944,Mortdecai,"Action,Comedy,Crime,Mystery,Romance",107,5.5
2945,Alvin and the Chipmunks: The Road Chip,"Action,Adventure,Animation,Comedy,Family",105,5.1
2946,Operation Dunkirk,"Action,History,War",96,3.4
2947,Snatched,"Action,Comedy",90,4.4
2948,Hitman: Agent 47,"Action,Adventure,Crime,Sci-Fi,Thriller",96,5.7
2949,Hot Tub Time Machine 2,"Action,Comedy,Sci-Fi",93,5.1
2950,Grown Ups 2,"Action,Comedy",101,5.4
2951,The Purge,"Action,Horror,Sci-Fi,Thriller",85,5.7
2952,Clown,"Action,Drama,Fantasy,Horror,Thriller",100,5.7
2953,The Legend of Hercules,"Action,Adventure,Fantasy",105,4.2
2954,The House,Comedy,88,5.6
2955,R.I.P.D.,"Action,Adventure,Comedy,Fantasy,Sci-Fi",105,5.6
2956,Carrie,"Action,Drama,Fantasy,Horror",100,5.9
2957,A Bad Moms Christmas,"Adventure,Comedy",104,5.5
2958,Blair Witch,"Action,Horror,Thriller",89,5.0
2959,2 Fast 2 Furious,"Action,Crime,Thriller",107,5.9
2960,The Smurfs 2,"Action,Adventure,Animation,Comedy,Family",105,5.4
2961,"I, Frankenstein","Action,Fantasy,Horror,Sci-Fi,Thriller",92,5.1
2962,Sex Doll,"Action,Thriller",102,4.4
2963,Dragonheart: Battle for the Heartfire,Fantasy,98,5.2
2964,The Mortal Instruments: City of Bones,"Action,Adventure,Fantasy,Horror,Mystery",130,5.9
2965,The Nut Job,"Action,Adventure,Animation,Comedy,Family",85,5.8
2966,Northmen - A Viking Saga,"Action,Adventure",97,5.4
2967,Exposed,"Action,Crime,Drama,Fantasy,Mystery",102,4.3
2968,The Snowman,"Crime,Drama,Horror,Mystery,Thriller",119,5.1
2969,Flatliners,"Drama,Horror,Sci-Fi,Thriller",109,5.2
2970,First Kill,"Action,Crime,Thriller",97,4.9
2971,The Osiris Child,"Action,Adventure,Drama,Horror,Sci-Fi",105,5.6
2972,Time Traveller,"Action,Adventure,Romance,Sci-Fi",109,4.5
2973,All Creatures Big and Small,"Action,Adventure,Animation,Comedy",87,5.8
2974,After Earth,"Action,Adventure,Sci-Fi",100,4.9
2975,Bad Santa 2,"Action,Comedy,Crime,Drama",92,5.6
2976,The Trust,"Action,Comedy,Crime,Drama,Thriller",92,5.4
2977,Planes,"Action,Adventure,Animation,Comedy,Family",91,5.7
2978,Unfinished Business,"Action,Comedy",91,5.4
2979,Boo 2! A Madea Halloween,"Comedy,Horror",101,3.6
2980,Blackhat,"Action,Crime,Drama,Mystery,Thriller",133,5.4
2981,S.W.A.T.: Under Siege,"Action,Crime,Thriller",89,4.4
2982,The Gunman,"Action,Crime,Drama,Mystery,Thriller",115,5.8
2983,Samson,"Action,Drama",110,4.2
2984,Annie,"Action,Comedy,Drama,Family,Musical",118,5.3
2985,Morgan,"Action,Horror,Mystery,Sci-Fi,Thriller",92,5.8
2986,The Twilight Saga: New Moon,"Action,Adventure,Drama,Fantasy,Romance",130,4.7
2987,2:22,"Action,Thriller",98,5.7
2988,The Transporter Refueled,"Action,Adventure,Comedy,Crime,Thriller",96,5.2
2989,Vengeance: A Love Story,"Action,Crime,Thriller",99,5.2
2990,Tarzan,"Action,Adventure,Animation,Drama,Family",94,4.8
2991,Sleight,,89,5.9
2992,Fantastic Four,"Action,Adventure,Sci-Fi",100,4.3
2993,Neighbors 2: Sorority Rising,"Action,Comedy",92,5.7
2994,Beyond Skyline,"Action,Adventure,Horror,Sci-Fi,Thriller",106,5.3
2995,Percy Jackson & the Olympians: The Lightning Thief,"Action,Adventure,Family,Fantasy",118,5.9
2996,The Bye Bye Man,"Action,Horror,Thriller",97,4.3
2997,Unforgettable,"Drama,Thriller",100,5.0
2998,Downsizing,"Comedy,Drama,Sci-Fi",135,5.7
2999,Mercenary: Absolution,"Action,Adventure,Crime,Thriller",96,4.5
3000,The Counsellor,"Action,Crime,Drama,Thriller",117,5.3
3001,Mythica: The Iron Crown,"Action,Adventure,Fantasy",93,5.4
3002,Overdrive,"Action,Adventure,Crime,Thriller",93,5.4
3003,Pan,"Action,Adventure,Family,Fantasy",111,5.8
3004,Drone,Thriller,91,5.3
3005,Green Lantern,"Action,Adventure,Romance,Sci-Fi,Thriller",114,5.6
3006,Birth of the Dragon,"Action,Biography,Drama",95,5.3
3007,Jobs,"Action,Biography,Drama",128,5.9
3008,Into the Storm,"Action,Sci-Fi,Thriller",89,5.8
3009,The Assignment,"Action,Crime,Thriller",95,4.6
3010,Guardians of the Tomb,"Action,Adventure,Horror",90,4.9
3011,Eliminators,Action,94,5.5
3012,Fallen,"Action,Adventure,Drama,Fantasy,Romance",91,5.5
3013,Max 2: White House Hero,"Action,Family",85,5.2
3014,Inconceivable,"Drama,Thriller",105,5.2
3015,Billionaire Ransom,"Action,Adventure,Crime,Drama,Thriller",107,5.5
3016,Journey 2: The Mysterious Island,"Action,Adventure,Comedy,Family,Fantasy",94,5.8
3017,How to Be a Latin Lover,"Comedy,Drama",115,5.9
3018,The Girl from the Song,"Action,Drama,Music,Romance",102,5.6
3019,Bad Teacher,"Action,Comedy",92,5.6
3020,Bachelor Night,"Action,Comedy",88,3.5
3021,Boo! A Madea Halloween,"Action,Comedy,Horror",103,4.6
3022,24 Hours to Live,"Action,Sci-Fi,Thriller",93,5.7
3023,Ouija,"Action,Fantasy,Horror,Thriller",89,4.5
3024,The Matchbreaker,"Comedy,Romance",94,5.6
3025,Resident Evil: Retribution,"Action,Horror,Sci-Fi,Thriller",95,5.4
3026,Identity Thief,"Action,Comedy,Crime,Thriller",111,5.7
3027,The Cloverfield Paradox,"Horror,Mystery,Sci-Fi,Thriller",102,5.6
3028,Everly,"Action,Thriller",92,5.1
3029,Altitude,"Action,Crime,Thriller",88,4.0
3030,Scary Movie 5,"Action,Comedy,Horror",88,3.5
3031,We Still Steal the Old Way,"Action,Comedy,Crime,Drama,Thriller",90,4.9
3032,The Smurfs,"Action,Adventure,Animation,Comedy,Family",105,5.5
3033,Free Birds,"Action,Adventure,Animation,Comedy,Family",91,5.9
3034,Wish Upon,"Fantasy,Horror,Thriller",90,5.1
3035,Come and Find Me,"Action,Thriller",112,5.7
3036,Batman and Harley Quinn,"Action,Adventure,Animation,Comedy,Fantasy",74,5.9
3037,Sabotage,"Action,Crime,Drama,Thriller",109,5.7
3038,Realive,"Drama,Sci-Fi",112,5.9
3039,Superfast!,"Action,Comedy",99,4.1
3040,Singularity,"Action,Adventure,Drama,Sci-Fi",92,4.3
3041,Saw 3D: The Final Chapter,"Action,Horror,Mystery",90,5.6
3042,21 & Over,"Action,Comedy",93,5.9
3043,Pilgrimage,"Adventure,Drama",96,5.8
3044,Gun Woman,"Action,Thriller",86,4.7
3045,The 15:17 to Paris,"Biography,Drama",94,5.1
3046,Resident Evil: Afterlife,"Action,Adventure,Horror,Sci-Fi",96,5.9
3047,Beyond the Call to Duty,"Action,Drama,Sci-Fi,Thriller,War",95,1.7
3048,Starship Troopers: Traitor of Mars,"Action,Animation,Sci-Fi",88,5.5
3049,Home Sweet Hell,"Action,Comedy,Crime,Drama,Thriller",98,5.4
3050,The Recall,"Horror,Sci-Fi,Thriller",90,4.7
3051,White Girl,Drama,88,5.8
3052,The Boss Baby and Tim's Treasure Hunt Through Time,"Animation,Comedy,Family,Fantasy",105,3.9
3053,Spring Breakers,"Action,Crime,Drama",94,5.3
3054,Lego Scooby-Doo! Blowout Beach Bash,"Animation,Comedy,Family,Fantasy,Horror",77,5.6
3055,Bent,"Crime,Thriller",96,6.3
3056,The Host,"Action,Adventure,Romance,Sci-Fi,Thriller",125,5.9
3057,Strangerland,"Action,Drama,Mystery,Thriller",112,5.2
3058,Brick Mansions,"Action,Crime,Drama,Sci-Fi,Thriller",90,5.7
3059,Fullmetal Alchemist,"Action,Adventure,Fantasy,Sci-Fi",135,5.9
3060,Vampire Academy,"Action,Comedy,Fantasy,Horror,Mystery",104,5.5
3061,Space Dogs: Adventure to the Moon,"Action,Adventure,Animation,Comedy,Family",90,4.0
3062,Barely Lethal,"Action,Adventure,Comedy",96,5.4
3063,The Woman in Black 2: Angel of Death,"Action,Drama,Horror,Thriller",98,4.9
3064,Sparks,"Action,Thriller",97,5.9
3065,Table 19,"Action,Comedy,Drama,Romance",87,5.8
3066,When the Bough Breaks,"Crime,Drama,Horror,Mystery,Romance",107,4.9
3067,The Lazarus Effect,"Action,Horror,Mystery,Sci-Fi,Thriller",83,5.2
3068,The Marine 5: Battleground,"Action,Crime,Thriller",91,5.2
3069,Outcast,"Action,Adventure,History,Thriller",99,4.6
3070,Left Behind,"Action,Drama,Fantasy,Mystery,Sci-Fi",110,3.1
3071,Runner Runner,"Action,Crime,Thriller",88,5.6
3072,The Shadow Effect,"Action,Drama,Mystery,Thriller",93,4.2
3073,Welcome to the Jungle,"Action,Adventure,Comedy",95,5.0
3074,King Arthur and the Knights of the Round Table,Action,88,2.2
3075,The Captive,"Action,Crime,Drama,Mystery,Thriller",112,5.9
3076,Kill'em All,"Action,Crime,Mystery,Thriller",105,4.3
3077,Check Point,"Action,Thriller,War",90,3.2
3078,Rage,"Action,Crime,Thriller",98,5.0
3079,The Three Musketeers,"Action,Adventure,History,Romance",110,5.8
3080,The Legend of Ben Hall,"Action,Biography,Drama,History,Western",139,5.8
3081,Battleship,"Action,Adventure,Sci-Fi,Thriller",131,5.8
3082,Escape from Planet Earth,"Action,Adventure,Animation,Comedy,Family",105,5.9
3083,Oceans Rising,"Action,Sci-Fi,Thriller",87,2.3
3084,Reasonable Doubt,"Action,Crime,Thriller",91,5.7
3085,Kill Switch,"Action,Sci-Fi,Thriller",91,4.9
3086,Tekken: Kazuya's Revenge,Action,90,2.8
3087,Death Race 2050,"Action,Comedy,Sci-Fi,Sport",105,3.7
3088,The Formula,"Action,Comedy,Romance",90,2.7
3089,As Dreamers Do,"Action,Biography,Drama,Family",90,3.6
3090,Old Boy,"Action,Drama,Mystery,Thriller",104,5.8
3091,Norm of the North,"Action,Adventure,Animation,Comedy,Family",105,3.6
3092,R.L. Stine's Monsterville: The Cabinet of Souls,"Comedy,Fantasy,Horror",86,5.8
3093,The Chamber,"Action,Horror,Thriller",88,4.4
3094,Baked in Brooklyn,"Comedy,Crime,Drama,Romance",86,5.4
3095,Final Destination 5,"Action,Fantasy,Horror,Mystery,Thriller",92,5.9
3096,Stratton,"Action,Thriller",94,4.8
3097,Revolt,"Action,Sci-Fi,War",87,5.2
3098,Savage Dog,"Action,Drama",94,4.9
3099,The Man from Earth: Holocene,"Drama,Fantasy,Sci-Fi",98,5.3
3100,Suburbicon,"Crime,Drama,Mystery,Thriller",105,5.6
3101,Friend Request,"Action,Horror,Thriller",92,5.3
3102,Killing Gunther,"Action,Comedy",92,4.7
3103,2012,"Action,Adventure,Sci-Fi",158,5.8
3104,Sleeping Beauty,"Action,Adventure,Fantasy,Horror",89,2.7
3105,Walking with Dinosaurs 3D,"Action,Adventure,Animation,Family",87,5.2
3106,The Neighbour,"Crime,Horror,Thriller",87,5.7
3107,The Prince,"Action,Thriller",93,4.6
3108,Contract to Kill,"Action,Adventure",90,3.5
3109,Let's Kill Ward's Wife,"Action,Comedy,Crime",82,5.4
3110,The To Do List,"Action,Comedy,Romance",104,5.8
3111,The Man with the Iron Fists 2,Action,90,4.4
3112,I'm Not Ashamed,"Action,Biography,Drama",112,5.7
3113,Getaway,"Action,Crime,Thriller",90,4.4
3114,Leatherface,"Crime,Horror,Thriller",90,5.0
3115,Sinister 2,"Action,Horror,Mystery,Thriller",97,5.3
3116,Assassin,"Action,Thriller",82,3.8
3117,Empire State,"Action,Crime,Drama,History,Thriller",94,5.2
3118,Dying of the Light,"Action,Drama,Thriller",94,4.4
3119,My Pet Dinosaur,"Action,Adventure,Family",98,4.0
3120,A Haunted House 2,"Action,Comedy,Fantasy,Horror",86,4.7
3121,Man Down,"Action,Drama,Thriller",90,5.9
3122,The Rise of the Krays,"Action,Crime,Drama",110,5.0
3123,Bushwick,"Action,Adventure",94,5.2
3124,All Nighter,"Comedy,Drama",86,5.7
3125,31,"Horror,Thriller",102,5.1
3126,Gun Shy,"Action,Adventure,Comedy,Crime,Thriller",92,4.0
3127,100 Streets,"Action,Drama",93,5.7
3128,Jurassic Park III,"Action,Adventure,Sci-Fi,Thriller",92,5.9
3129,Maya the Bee: The Honey Games,"Adventure,Animation,Comedy,Family",85,5.6
3130,"Game Over, Man!","Action,Comedy",101,5.4
3131,The Forger,"Action,Crime,Drama,Thriller",95,5.7
3132,Wrath of the Titans,"Action,Adventure,Fantasy",99,5.7
3133,The Week Of,Comedy,116,5.0
3134,Outlaws and Angels,"Action,Adventure,Drama,Thriller,Western",120,5.4
3135,Tammy,"Action,Comedy,Romance",97,4.9
3136,Earth to Echo,"Action,Adventure,Family,Sci-Fi",91,5.8
3137,The Starving Games,"Action,Adventure,Comedy,Sci-Fi",83,3.3
3138,Terminal,"Crime,Drama,Thriller",95,5.2
3139,The Monkey King 3,"Action,Adventure,Fantasy",114,5.4
3140,Pet,"Horror,Thriller",94,5.7
3141,Father Figures,Comedy,113,5.3
3142,Saints and Soldiers: The Void,"Action,Drama,War",105,5.2
3143,I.T.,"Action,Crime,Drama,Mystery,Thriller",95,5.4
3144,Think Like a Man Too,"Action,Comedy,Romance",106,5.8
3145,Zodiac: Signs of the Apocalypse,"Action,Sci-Fi",89,3.2
3146,Ribbit,"Action,Adventure,Animation,Comedy,Family",88,4.1
3147,Infini,"Action,Horror,Sci-Fi,Thriller",110,5.4
3148,Trespass Against Us,"Action,Comedy,Crime,Drama,Thriller",99,5.9
3149,Voice from the Stone,"Drama,Mystery,Thriller",94,5.2
3150,Celebrity Sex Tape,"Action,Comedy",87,2.9
3151,Zoolander 2,"Action,Comedy",101,4.7
3152,Son of God,"Action,Biography,Comedy,Drama,Fantasy",138,5.7
3153,The Star,"Adventure,Animation,Comedy,Family,Fantasy",86,5.8
3154,Song One,"Action,Drama,Music",86,5.8
3155,Heaven Is for Real,"Action,Biography,Drama,Family,Fantasy",99,5.8
3156,The Debt Collector,Action,105,5.4
3157,Howard Lovecraft and the Frozen Kingdom,"Animation,Fantasy",83,5.7
3158,Bullet to the Head,"Action,Crime,Thriller",92,5.7
3160,Hulk,"Action,Sci-Fi",138,5.7
3161,After the Dark,"Action,Drama,Fantasy,History,Sci-Fi",107,5.7
3162,Paranormal Activity: The Marked Ones,"Action,Fantasy,Horror,Thriller",84,5.0
3163,Incarnate,"Fantasy,Horror,Mystery,Sci-Fi,Thriller",91,5.2
3164,Honeymoon,"Action,Horror,Mystery,Romance,Thriller",87,5.7
3165,The Humbling,"Comedy,Drama,Romance",112,5.6
3166,Mechanic: Resurrection,"Action,Adventure,Crime,Thriller",98,5.7
3167,London Has Fallen,"Action,Crime,Drama,Thriller",99,5.9
3168,Maze,"Adventure,Crime,Drama,History,Mystery",92,5.9
3169,Fantastic 4: Rise of the Silver Surfer,"Action,Adventure,Family,Fantasy,Sci-Fi",92,5.6
3170,Careful What You Wish For,"Action,Drama,Thriller",91,5.6
3171,Kickboxer: Retaliation,"Action,Drama",110,5.0
3172,The Hollow Point,"Crime,Drama,Thriller",97,5.4
3173,Amityville: The Awakening,"Horror,Thriller",85,4.9
3174,Blade: Trinity,"Action,Adventure,Fantasy,Horror,Sci-Fi",113,5.9
3175,November Criminals,"Crime,Drama,Mystery",85,5.3
3176,Don't Kill It,"Action,Comedy,Fantasy,Horror",83,5.2
3177,M.F.A.,Thriller,92,5.7
3178,The Pacifier,"Action,Comedy,Drama,Family,Thriller",95,5.6
3179,Iron Man: Rise of Technovore,"Action,Animation,Sci-Fi",88,5.3
3180,Arthur & Merlin,"Action,Fantasy",100,4.3
3181,Sword of Vengeance,Action,87,4.4
3182,Clash of the Titans,"Action,Adventure,Fantasy",106,5.8
3183,Bleeding Steel,"Action,Sci-Fi,Thriller",109,5.2
3184,Rules Don't Apply,"Action,Comedy,Drama,Romance",127,5.7
3185,Alvin and the Chipmunks: Chipwrecked,"Action,Adventure,Animation,Comedy,Family",87,4.4
3186,The Institute,Thriller,90,4.1
3187,xXx,"Action,Adventure,Thriller",124,5.9
3188,The Incredible Burt Wonderstone,"Action,Adventure,Comedy,Fantasy,Romance",100,5.9
3189,The Hunters,"Action,Adventure",85,5.0
3190,Ghostbusters,"Action,Comedy,Fantasy,Sci-Fi",116,5.3
3191,Killing Season,"Action,Drama,Thriller",91,5.4
3192,Dog Eat Dog,"Crime,Drama,Thriller",93,4.6
3193,Kill Me Three Times,"Action,Comedy,Crime,Thriller",90,5.9
3194,Seal Team Eight: Behind Enemy Lines,"Action,Drama,War",98,4.6
3195,Skiptrace,"Action,Adventure,Comedy,Crime,Thriller",107,5.7
3196,The Show,Drama,104,5.6
3197,American Violence,"Crime,Drama,Thriller",107,4.5
3198,The High Schoolers Guide to College Parties,"Action,Comedy",90,2.6
3199,Mythica: The Godslayer,"Action,Adventure,Fantasy",105,5.4
3200,LOL,"Action,Comedy,Drama,Romance",97,4.4
3201,Hercules Reborn,"Action,Adventure",95,4.3
3202,The Gateway,Sci-Fi,90,5.7
3203,Wolves,"Action,Fantasy,Horror,Thriller",91,5.3
3204,Machete Kills,"Action,Comedy,Crime,Sci-Fi,Thriller",107,5.6
3205,Sinbad and the War of the Furies,"Action,Adventure",90,2.5
3206,Abraham Lincoln: Vampire Hunter,"Action,Fantasy,Horror,Thriller,Western",105,5.9
3207,Albion: The Enchanted Stallion,"Action,Adventure,Comedy,Family,Fantasy",106,5.3
3208,AVP: Alien vs. Predator,"Action,Adventure,Horror,Sci-Fi,Thriller",101,5.6
3209,The Remains,"Action,Horror,Thriller",85,3.7
3210,Song to Song,"Drama,Music,Romance",129,5.7
3211,Happy Feet Two,"Action,Adventure,Animation,Comedy,Family",105,5.9
3212,Silent Hill: Revelation,"Action,Adventure,Drama,Horror,Mystery",95,5.0
3213,In the Blood,"Action,Crime,Thriller",108,5.8
3214,The World Made Straight,"Action,Drama",119,5.5
3215,Tonight She Comes,Horror,84,3.8
3216,Paranoia,"Action,Crime,Drama,Mystery,Thriller",106,5.7
3218,I Spit on Your Grave: Vengeance is Mine,"Action,Crime,Horror,Thriller",92,5.2
3219,Armed Response,"Action,Horror,Thriller",93,3.8
3220,The Curse of Sleeping Beauty,"Fantasy,Horror,Mystery,Thriller",89,4.3
3221,A Few Less Men,Comedy,92,4.7
3222,Lara Croft: Tomb Raider,"Action,Adventure,Fantasy,Thriller",100,5.8
3223,The Last Five Years,"Action,Comedy,Drama,Musical,Romance",94,5.9
3224,Just Getting Started,"Action,Comedy",91,4.1
3225,Wilson,"Comedy,Drama",94,5.8
3227,The Windmill,"Action,Drama,Horror",85,4.8
3228,Fun Mom Dinner,Comedy,81,5.0
3229,Moontrap: Target Earth,"Action,Adventure,Sci-Fi",85,5.2
3230,Eloise,"Horror,Mystery,Thriller",89,4.5
3231,Beta Test,"Action,Sci-Fi,Thriller",88,5.9
3232,Extraterrestrial,"Action,Horror,Sci-Fi",101,5.0
3233,Bad Country,"Action,Crime,Drama,Mystery,Thriller",95,5.8
3234,Open Water 3: Cage Dive,"Drama,Horror,Thriller",80,4.1
